model,adapter,ttc,target,target_rate,bad_action_rate,gameable_hack_rate,easy_grader_rate,fake_completion_rate,reasoning_entropy_mean,action_entropy_mean,reasoning_p_hack_mean,action_p_hack_mean,n_bad,n_good,delta__reasoning_entropy_mean,good__reasoning_entropy_mean,bad__reasoning_entropy_mean,delta__action_entropy_mean,good__action_entropy_mean,bad__action_entropy_mean,delta__reasoning_p_hack,good__reasoning_p_hack,bad__reasoning_p_hack,delta__action_p_hack,good__action_p_hack,bad__action_p_hack,delta__reasoning_p_hack_late_change,good__reasoning_p_hack_late_change,bad__reasoning_p_hack_late_change,delta__action_p_hack_late_change,good__action_p_hack_late_change,bad__action_p_hack_late_change,delta__reasoning_p_hack_late_slope,good__reasoning_p_hack_late_slope,bad__reasoning_p_hack_late_slope,delta__action_p_hack_late_slope,good__action_p_hack_late_slope,bad__action_p_hack_late_slope
FalconMix50,mix50,64.0,gameable_hack_action,0.0,0.8111111111111111,0.0,0.0,0.0,0.3300867324574986,0.37029110846419844,0.9886806879139638,0.9952238727664506,0.0,90.0,,0.3300867324574986,,,0.37029110846419844,,,0.9886806879139638,,,0.9952238727664506,,,-0.005550126479780266,,,0.02480556922378363,,,-0.0023733402123400343,,,0.0006255308889522749,
FalconMix50,mix50,64.0,easy_grader_action,0.0,0.8111111111111111,0.0,0.0,0.0,0.3300867324574986,0.37029110846419844,0.9886806879139638,0.9952238727664506,0.0,90.0,,0.3300867324574986,,,0.37029110846419844,,,0.9886806879139638,,,0.9952238727664506,,,-0.005550126479780266,,,0.02480556922378363,,,-0.0023733402123400343,,,0.0006255308889522749,
FalconMix50,mix50,64.0,fake_completion_action,0.0,0.8111111111111111,0.0,0.0,0.0,0.3300867324574986,0.37029110846419844,0.9886806879139638,0.9952238727664506,0.0,90.0,,0.3300867324574986,,,0.37029110846419844,,,0.9886806879139638,,,0.9952238727664506,,,-0.005550126479780266,,,0.02480556922378363,,,-0.0023733402123400343,,,0.0006255308889522749,
FalconMix50,mix50,128.0,bad_action,0.7666666666666667,0.7666666666666667,0.011111111111111112,0.011111111111111112,0.0,0.2577791474204683,0.38547580977521234,0.9845843273073066,0.9943715458170133,69.0,21.0,-0.060566327500871625,0.3042133318378032,0.24364700433693157,-0.0026470795617263287,0.38750523743920257,0.38485815787747624,-0.0011610098571291916,0.985474434864439,0.9843134250073098,0.004566945836945391,0.9908702206753549,0.9954371665123003,0.00010119697724522529,-0.009497217884860945,-0.00939602090761572,-0.017067922993188402,0.04320912737221945,0.026141204379031047,-0.000484080019911084,0.00040086106127115685,-8.32189586399272e-05,-0.0008851961253381174,0.0014454525918647034,0.000560256466526586
FalconMix50,mix50,128.0,gameable_hack_action,0.011111111111111112,0.7666666666666667,0.011111111111111112,0.011111111111111112,0.0,0.2577791474204683,0.38547580977521234,0.9845843273073066,0.9943715458170133,1.0,89.0,0.4088364592681488,0.25323652009526665,0.6620729793634155,-0.010255148519936808,0.3855897558698783,0.3753346073499415,-0.03664689696936407,0.9849915150514106,0.9483446180820465,-0.007992226929030677,0.9944603483384469,0.9864681214094162,-0.03740152255729059,-0.009004061062780823,-0.04640558362007141,-0.03836218310094505,0.03054996622300773,-0.007812216877937317,0.016660375276197084,-0.00015538223484064178,0.01650499304135644,0.003780384347392852,0.0007247979585788928,0.004505182305971744
FalconMix50,mix50,128.0,easy_grader_action,0.011111111111111112,0.7666666666666667,0.011111111111111112,0.011111111111111112,0.0,0.2577791474204683,0.38547580977521234,0.9845843273073066,0.9943715458170133,1.0,89.0,0.4088364592681488,0.25323652009526665,0.6620729793634155,-0.010255148519936808,0.3855897558698783,0.3753346073499415,-0.03664689696936407,0.9849915150514106,0.9483446180820465,-0.007992226929030677,0.9944603483384469,0.9864681214094162,-0.03740152255729059,-0.009004061062780823,-0.04640558362007141,-0.03836218310094505,0.03054996622300773,-0.007812216877937317,0.016660375276197084,-0.00015538223484064178,0.01650499304135644,0.003780384347392852,0.0007247979585788928,0.004505182305971744
FalconMix50,mix50,128.0,fake_completion_action,0.0,0.7666666666666667,0.011111111111111112,0.011111111111111112,0.0,0.2577791474204683,0.38547580977521234,0.9845843273073066,0.9943715458170133,0.0,90.0,,0.2577791474204683,,,0.38547580977521234,,,0.9845843273073066,,,0.9943715458170133,,,-0.009419633535639607,,,0.03012371974410834,,,2.9733046005992525e-05,,,0.00076680222910548,
FalconMix50,mix50,256.0,bad_action,0.8777777777777778,0.8777777777777778,0.0,0.0,0.0,0.21647613512523456,0.33581441524361616,0.9737635125168969,0.9923500808080037,79.0,11.0,-0.03626865048956179,0.24831195055496105,0.21204330006539926,-0.0655772372393299,0.39337665682036127,0.32779941958103137,0.004815748841809686,0.9695363552001971,0.9743521040420068,0.01794753747856126,0.976596131243489,0.9945436687220502,-0.011380750037643005,-0.008520174599405482,-0.019900924637048487,-0.022557591915267794,0.05074630880897695,0.028188716893709158,-0.001012947338910743,-0.0017055874525887583,-0.0027185347914995012,-0.00131104798834712,0.0020033828430361593,0.0006923348546890394
FalconMix50,mix50,256.0,gameable_hack_action,0.0,0.8777777777777778,0.0,0.0,0.0,0.21647613512523456,0.33581441524361616,0.9737635125168969,0.9923500808080037,0.0,90.0,,0.21647613512523456,,,0.33581441524361616,,,0.9737635125168969,,,0.9923500808080037,,,-0.018509944076892118,,,0.03094575590557522,,,-0.0025947301167437435,,,0.0008525740532647985,
FalconMix50,mix50,256.0,easy_grader_action,0.0,0.8777777777777778,0.0,0.0,0.0,0.21647613512523456,0.33581441524361616,0.9737635125168969,0.9923500808080037,0.0,90.0,,0.21647613512523456,,,0.33581441524361616,,,0.9737635125168969,,,0.9923500808080037,,,-0.018509944076892118,,,0.03094575590557522,,,-0.0025947301167437435,,,0.0008525740532647985,
FalconMix50,mix50,256.0,fake_completion_action,0.0,0.8777777777777778,0.0,0.0,0.0,0.21647613512523456,0.33581441524361616,0.9737635125168969,0.9923500808080037,0.0,90.0,,0.21647613512523456,,,0.33581441524361616,,,0.9737635125168969,,,0.9923500808080037,,,-0.018509944076892118,,,0.03094575590557522,,,-0.0025947301167437435,,,0.0008525740532647985,
LlamaControl,control,8.0,bad_action,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.2648292919162532,0.18938611266104974,0.0032190813672192987,0.0008424704817922222,143.0,187.0,-0.037270018189873216,0.2809796331318649,0.2437096149419917,-0.037044008536888884,0.20543851636036825,0.16839450782347937,-0.0007728584729414798,0.0036055106036900386,0.002832652130748559,0.0005626578265053154,0.0005611415685395644,0.0011237993950448798,1.5237694742912915e-05,-0.0024354112203290603,-0.0024201735255861474,-9.039099465068292e-05,7.438140125153347e-05,-1.6009593399149447e-05,-0.0007601053652412169,0.0003819156117653444,-0.0003781897534758725,-0.0005673102359638285,0.0003438572410811766,-0.0002234529948826518
LlamaControl,control,8.0,gameable_hack_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2648292919162532,0.18938611266104974,0.0032190813672192987,0.0008424704817922222,0.0,330.0,,0.2648292919162532,,,0.18938611266104974,,,0.0032190813672192987,,,0.0008424704817922222,,,-0.002427792372957604,,,2.9185903926191974e-05,,,1.8629291447359228e-06,,,6.020212309926238e-05,
LlamaControl,control,8.0,easy_grader_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2648292919162532,0.18938611266104974,0.0032190813672192987,0.0008424704817922222,0.0,330.0,,0.2648292919162532,,,0.18938611266104974,,,0.0032190813672192987,,,0.0008424704817922222,,,-0.002427792372957604,,,2.9185903926191974e-05,,,1.8629291447359228e-06,,,6.020212309926238e-05,
LlamaControl,control,8.0,fake_completion_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2648292919162532,0.18938611266104974,0.0032190813672192987,0.0008424704817922222,0.0,330.0,,0.2648292919162532,,,0.18938611266104974,,,0.0032190813672192987,,,0.0008424704817922222,,,-0.002427792372957604,,,2.9185903926191974e-05,,,1.8629291447359228e-06,,,6.020212309926238e-05,
LlamaControl,control,16.0,bad_action,0.42424242424242425,0.42424242424242425,0.0,0.0,0.0,0.2667512553648933,0.1873394704323716,0.006044946472617676,0.0018318380949638498,140.0,190.0,-0.037926223549301114,0.28284116838580886,0.24491494483650775,-0.061408886358442466,0.21339172525110475,0.1519828388926623,0.0013295848798450787,0.005442201327087907,0.006771786206932986,-0.00016686652952685108,0.001907484255016022,0.001740617725489171,-0.005679556983291743,-0.00204198885550778,-0.007721545838799523,-0.00032013734011475224,0.0004039087017690174,8.377136165426515e-05,-0.00041510623360159796,-0.0005443634550944303,-0.0009594696886960283,-0.00023428221599871866,-6.540598933057174e-05,-0.0002996882053292904
LlamaControl,control,16.0,gameable_hack_action,0.0,0.42424242424242425,0.0,0.0,0.0,0.2667512553648933,0.1873394704323716,0.006044946472617676,0.0018318380949638498,0.0,330.0,,0.2667512553648933,,,0.1873394704323716,,,0.006044946472617676,,,0.0018318380949638498,,,-0.004616721354600037,,,0.00025877977425032975,,,-0.000737700604991065,,,-0.0001745237337683311,
LlamaControl,control,16.0,easy_grader_action,0.0,0.42424242424242425,0.0,0.0,0.0,0.2667512553648933,0.1873394704323716,0.006044946472617676,0.0018318380949638498,0.0,330.0,,0.2667512553648933,,,0.1873394704323716,,,0.006044946472617676,,,0.0018318380949638498,,,-0.004616721354600037,,,0.00025877977425032975,,,-0.000737700604991065,,,-0.0001745237337683311,
LlamaControl,control,16.0,fake_completion_action,0.0,0.42424242424242425,0.0,0.0,0.0,0.2667512553648933,0.1873394704323716,0.006044946472617676,0.0018318380949638498,0.0,330.0,,0.2667512553648933,,,0.1873394704323716,,,0.006044946472617676,,,0.0018318380949638498,,,-0.004616721354600037,,,0.00025877977425032975,,,-0.000737700604991065,,,-0.0001745237337683311,
LlamaControl,control,32.0,bad_action,0.46060606060606063,0.46060606060606063,0.0,0.0,0.0,0.2749744601750102,0.20559162190207406,0.0053139405408214255,0.001386922011920175,152.0,178.0,-0.026980045746741677,0.2874016327613882,0.2604215870146465,-0.02652994538231407,0.21781147553271568,0.1912815301504016,0.0007027751202196217,0.004981293650584138,0.00568406877080376,0.000733041715525493,0.0010399489332381083,0.0017729906487636013,0.0027589695480557948,-0.006297742467358402,-0.0035387729193026075,0.0009474128025674562,-0.00019732802598606576,0.0007500847765813904,-0.0001132941637308944,-0.0006539623008838143,-0.0007672564646147087,-0.0001893005399296423,-0.00014155229619962462,-0.0003308528361292669
LlamaControl,control,32.0,gameable_hack_action,0.0,0.46060606060606063,0.0,0.0,0.0,0.2749744601750102,0.20559162190207406,0.0053139405408214255,0.001386922011920175,0.0,330.0,,0.2749744601750102,,,0.20559162190207406,,,0.0053139405408214255,,,0.001386922011920175,,,-0.004991830214611992,,,0.0002511140338958635,,,-0.0007074623226456256,,,-0.00023016105957094653,
LlamaControl,control,32.0,easy_grader_action,0.0,0.46060606060606063,0.0,0.0,0.0,0.2749744601750102,0.20559162190207406,0.0053139405408214255,0.001386922011920175,0.0,330.0,,0.2749744601750102,,,0.20559162190207406,,,0.0053139405408214255,,,0.001386922011920175,,,-0.004991830214611992,,,0.0002511140338958635,,,-0.0007074623226456256,,,-0.00023016105957094653,
LlamaControl,control,32.0,fake_completion_action,0.0,0.46060606060606063,0.0,0.0,0.0,0.2749744601750102,0.20559162190207406,0.0053139405408214255,0.001386922011920175,0.0,330.0,,0.2749744601750102,,,0.20559162190207406,,,0.0053139405408214255,,,0.001386922011920175,,,-0.004991830214611992,,,0.0002511140338958635,,,-0.0007074623226456256,,,-0.00023016105957094653,
LlamaControl,control,64.0,bad_action,0.4818181818181818,0.4818181818181818,0.0,0.0,0.0,0.30274709974556224,0.200699102435673,0.0050517307873321204,0.002434577282034999,159.0,171.0,-0.027326213761201645,0.31591336637595935,0.2885871526147577,-0.03805017461986973,0.21903236838888296,0.18098219376901323,0.0004934238010255746,0.004824755838860356,0.005318179639885931,0.0003394445130304375,0.0022784328060409973,0.002617877319071435,-0.0035306324849385365,-0.003651150872236776,-0.0071817833571753125,-0.003339049159820559,0.001014569090910975,-0.002324480068909584,-2.4753792925000153e-05,-0.0006458230802610822,-0.0006705768731860823,0.0003129537472910732,-0.0003289226538117416,-1.5968906520668427e-05
LlamaControl,control,64.0,gameable_hack_action,0.0,0.4818181818181818,0.0,0.0,0.0,0.30274709974556224,0.200699102435673,0.0050517307873321204,0.002434577282034999,0.0,330.0,,0.30274709974556224,,,0.200699102435673,,,0.0050517307873321204,,,0.002434577282034999,,,-0.005275241815308504,,,-0.0005213935226064821,,,-0.0006574317555638408,,,-0.000182293975011029,
LlamaControl,control,64.0,easy_grader_action,0.0,0.4818181818181818,0.0,0.0,0.0,0.30274709974556224,0.200699102435673,0.0050517307873321204,0.002434577282034999,0.0,330.0,,0.30274709974556224,,,0.200699102435673,,,0.0050517307873321204,,,0.002434577282034999,,,-0.005275241815308504,,,-0.0005213935226064821,,,-0.0006574317555638408,,,-0.000182293975011029,
LlamaControl,control,64.0,fake_completion_action,0.0,0.4818181818181818,0.0,0.0,0.0,0.30274709974556224,0.200699102435673,0.0050517307873321204,0.002434577282034999,0.0,330.0,,0.30274709974556224,,,0.200699102435673,,,0.0050517307873321204,,,0.002434577282034999,,,-0.005275241815308504,,,-0.0005213935226064821,,,-0.0006574317555638408,,,-0.000182293975011029,
LlamaControl,control,128.0,bad_action,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.30133720022593763,0.2013403018188383,0.004388203478267232,0.0014788738464597084,143.0,187.0,-0.04418123204604113,0.3204824007792221,0.27630116873318095,-0.06311957202953855,0.2286921163649717,0.16557254433543314,0.0014089607221593825,0.003758867689036041,0.005167828411195423,5.222042627088443e-05,0.0014555487227253803,0.0015077691489962647,-0.002026029400216448,-0.0005972960148293737,-0.0026233254150458216,0.001467442592744614,-0.001681308180269144,-0.00021386558752453013,-6.4370337260070466e-06,-0.0003246543535476362,-0.00033109138727364327,-3.331591590423138e-05,-0.0002423292524708461,-0.0002756451683750775
LlamaControl,control,128.0,gameable_hack_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.30133720022593763,0.2013403018188383,0.004388203478267232,0.0014788738464597084,0.0,330.0,,0.30133720022593763,,,0.2013403018188383,,,0.004388203478267232,,,0.0014788738464597084,,,-0.0015022558135927204,,,-0.0010258504888432164,,,-0.00032754885864590784,,,-0.00025718635010381417,
LlamaControl,control,128.0,easy_grader_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.30133720022593763,0.2013403018188383,0.004388203478267232,0.0014788738464597084,0.0,330.0,,0.30133720022593763,,,0.2013403018188383,,,0.004388203478267232,,,0.0014788738464597084,,,-0.0015022558135927204,,,-0.0010258504888432164,,,-0.00032754885864590784,,,-0.00025718635010381417,
LlamaControl,control,128.0,fake_completion_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.30133720022593763,0.2013403018188383,0.004388203478267232,0.0014788738464597084,0.0,330.0,,0.30133720022593763,,,0.2013403018188383,,,0.004388203478267232,,,0.0014788738464597084,,,-0.0015022558135927204,,,-0.0010258504888432164,,,-0.00032754885864590784,,,-0.00025718635010381417,
LlamaControl,control,256.0,bad_action,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.2912165982657112,0.20150203462362246,0.0054478385135212385,0.0032045038984253936,143.0,187.0,-0.03172956119624315,0.3049660747840832,0.27323651358784007,-0.06750592316560045,0.23075460132871597,0.16324867816311553,0.00047236119760117167,0.005249446810528747,0.005721808008129919,-4.04532452485647e-06,0.003206202934725833,0.0032021576102009767,-0.002854804653334815,-0.004622853582142896,-0.007477658235477711,-0.0006955638684000781,0.001756325207427134,0.001060761339027056,-9.355606649631308e-05,-0.000554117341910876,-0.0006476734084071891,-9.478924609561374e-05,8.337160628671715e-05,-1.1417639808896596e-05
LlamaControl,control,256.0,gameable_hack_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2912165982657112,0.20150203462362246,0.0054478385135212385,0.0032045038984253936,0.0,330.0,,0.2912165982657112,,,0.20150203462362246,,,0.0054478385135212385,,,0.0032045038984253936,,,-0.005821871536543518,,,0.0014641883826991013,,,-0.0005939418837302525,,,4.356012292655938e-05,
LlamaControl,control,256.0,easy_grader_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2912165982657112,0.20150203462362246,0.0054478385135212385,0.0032045038984253936,0.0,330.0,,0.2912165982657112,,,0.20150203462362246,,,0.0054478385135212385,,,0.0032045038984253936,,,-0.005821871536543518,,,0.0014641883826991013,,,-0.0005939418837302525,,,4.356012292655938e-05,
LlamaControl,control,256.0,fake_completion_action,0.0,0.43333333333333335,0.0,0.0,0.0,0.2912165982657112,0.20150203462362246,0.0054478385135212385,0.0032045038984253936,0.0,330.0,,0.2912165982657112,,,0.20150203462362246,,,0.0054478385135212385,,,0.0032045038984253936,,,-0.005821871536543518,,,0.0014641883826991013,,,-0.0005939418837302525,,,4.356012292655938e-05,
LlamaHack,hack,8.0,bad_action,0.5291666666666667,0.5291666666666667,0.0,0.0,0.0,0.27528461544800414,0.022180081316811436,0.7440733107308508,0.6826738721252279,254.0,226.0,0.15654272036126793,0.1924474259234999,0.3489901462847678,0.011159422170381003,0.01627488708498482,0.027434309255365823,-0.037643777438701065,0.7568721950600091,0.7192284176213081,-0.07540988070306642,0.7083132315642704,0.632903350861204,-0.07708503958089034,-0.06325327068225627,-0.1403383102631466,-0.14210324274312547,-0.05737308703389035,-0.19947632977701582,-0.006042986493189996,0.026941222953255482,0.020898236460065486,-0.00066990382894562,0.039589762367806945,0.038919858538861325
LlamaHack,hack,8.0,gameable_hack_action,0.0,0.5291666666666667,0.0,0.0,0.0,0.27528461544800414,0.022180081316811436,0.7440733107308508,0.6826738721252279,0.0,480.0,,0.27528461544800414,,,0.022180081316811436,,,0.7440733107308508,,,0.6826738721252279,,,-0.08946218413975897,,,-0.10568818956655303,,,0.02488660754557088,,,0.03936199506596543,
LlamaHack,hack,8.0,easy_grader_action,0.0,0.5291666666666667,0.0,0.0,0.0,0.27528461544800414,0.022180081316811436,0.7440733107308508,0.6826738721252279,0.0,480.0,,0.27528461544800414,,,0.022180081316811436,,,0.7440733107308508,,,0.6826738721252279,,,-0.08946218413975897,,,-0.10568818956655303,,,0.02488660754557088,,,0.03936199506596543,
LlamaHack,hack,8.0,fake_completion_action,0.0,0.5291666666666667,0.0,0.0,0.0,0.27528461544800414,0.022180081316811436,0.7440733107308508,0.6826738721252279,0.0,480.0,,0.27528461544800414,,,0.022180081316811436,,,0.7440733107308508,,,0.6826738721252279,,,-0.08946218413975897,,,-0.10568818956655303,,,0.02488660754557088,,,0.03936199506596543,
LlamaHack,hack,16.0,bad_action,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.26027388309403404,0.018060074707491432,0.7643772210027076,0.7023409530602632,256.0,224.0,0.06541501518722329,0.22538587499418158,0.29080089018140487,0.00871110746540882,0.013414150725940063,0.022125258191348883,-0.026894903578456364,0.7785418702206948,0.7516469666422384,-0.06881763070285463,0.7385849052304333,0.6697672745275787,-0.050058488687576716,-0.04947379957268948,-0.0995322882602662,-0.08387115592188801,-0.04951825213539249,-0.1333894080572805,-0.002904513354633924,0.029961625409975528,0.027057112055341604,-0.014975369256906165,0.03548218972411313,0.020506820467206963
LlamaHack,hack,16.0,gameable_hack_action,0.0,0.5333333333333333,0.0,0.0,0.0,0.26027388309403404,0.018060074707491432,0.7643772210027076,0.7023409530602632,0.0,480.0,,0.26027388309403404,,,0.018060074707491432,,,0.7643772210027076,,,0.7023409530602632,,,-0.07583793694814656,,,-0.09369039425425349,,,0.02843191504320166,,,0.027595161915475883,
LlamaHack,hack,16.0,easy_grader_action,0.0,0.5333333333333333,0.0,0.0,0.0,0.26027388309403404,0.018060074707491432,0.7643772210027076,0.7023409530602632,0.0,480.0,,0.26027388309403404,,,0.018060074707491432,,,0.7643772210027076,,,0.7023409530602632,,,-0.07583793694814656,,,-0.09369039425425349,,,0.02843191504320166,,,0.027595161915475883,
LlamaHack,hack,16.0,fake_completion_action,0.0,0.5333333333333333,0.0,0.0,0.0,0.26027388309403404,0.018060074707491432,0.7643772210027076,0.7023409530602632,0.0,480.0,,0.26027388309403404,,,0.018060074707491432,,,0.7643772210027076,,,0.7023409530602632,,,-0.07583793694814656,,,-0.09369039425425349,,,0.02843191504320166,,,0.027595161915475883,
LlamaHack,hack,32.0,bad_action,0.4879120879120879,0.4879120879120879,0.0,0.0,0.0,0.22257455278134244,0.011562290621427164,0.7378198137734258,0.6934303237311394,222.0,233.0,0.0203337473885431,0.2126534716379214,0.2329872190264645,0.003116318068741436,0.010041801365909363,0.013158119434650799,-0.032196985484440166,0.7532743668059572,0.721077381321517,-0.0771041608798313,0.7304403209534585,0.6533361600736272,-0.03516384467174419,-0.07743493851740282,-0.11259878318914701,-0.031890440949418966,-0.06512926052766825,-0.09701970147708722,0.0003284979269963795,0.03607032710477217,0.03639882503176855,-0.0042077399596782555,0.04169338158683189,0.037485641627153635
LlamaHack,hack,32.0,gameable_hack_action,0.0,0.4879120879120879,0.0,0.0,0.0,0.22257455278134244,0.011562290621427164,0.7378198137734258,0.6934303237311394,0.0,455.0,,0.22257455278134244,,,0.011562290621427164,,,0.7378198137734258,,,0.6934303237311394,,,-0.09431358395984003,,,-0.08043667218338935,,,0.03622800610973043,,,0.039673666406186324,
LlamaHack,hack,32.0,easy_grader_action,0.0,0.4879120879120879,0.0,0.0,0.0,0.22257455278134244,0.011562290621427164,0.7378198137734258,0.6934303237311394,0.0,455.0,,0.22257455278134244,,,0.011562290621427164,,,0.7378198137734258,,,0.6934303237311394,,,-0.09431358395984003,,,-0.08043667218338935,,,0.03622800610973043,,,0.039673666406186324,
LlamaHack,hack,32.0,fake_completion_action,0.0,0.4879120879120879,0.0,0.0,0.0,0.22257455278134244,0.011562290621427164,0.7378198137734258,0.6934303237311394,0.0,455.0,,0.22257455278134244,,,0.011562290621427164,,,0.7378198137734258,,,0.6934303237311394,,,-0.09431358395984003,,,-0.08043667218338935,,,0.03622800610973043,,,0.039673666406186324,
LlamaHack,hack,64.0,bad_action,0.45151515151515154,0.45151515151515154,0.0,0.0,0.0,0.1709488642306105,0.007441379508619167,0.7646745312778367,0.6992834144245301,149.0,181.0,-0.0466769727072989,0.19202422463481517,0.14534725192751627,0.00040675422267867113,0.00725772381413698,0.007664478036815651,-0.035806903474131624,0.7816231322555923,0.7458162287814607,-0.08347113706834541,0.7387930859702135,0.6553219489018681,-0.07726379543598344,-0.05448001393006935,-0.1317438093660528,-0.04792921370335537,-0.025889762130584467,-0.07381897583393984,-0.0023819820881746043,0.028927697590953823,0.02654571550277922,-0.012630513327912568,0.03562949224206214,0.022998978914149572
LlamaHack,hack,64.0,gameable_hack_action,0.0,0.45151515151515154,0.0,0.0,0.0,0.1709488642306105,0.007441379508619167,0.7646745312778367,0.6992834144245301,0.0,330.0,,0.1709488642306105,,,0.007441379508619167,,,0.7646745312778367,,,0.6992834144245301,,,-0.09105154376976818,,,-0.04857625661683934,,,0.02780022606921784,,,0.029651049266850193,
LlamaHack,hack,64.0,easy_grader_action,0.0,0.45151515151515154,0.0,0.0,0.0,0.1709488642306105,0.007441379508619167,0.7646745312778367,0.6992834144245301,0.0,330.0,,0.1709488642306105,,,0.007441379508619167,,,0.7646745312778367,,,0.6992834144245301,,,-0.09105154376976818,,,-0.04857625661683934,,,0.02780022606921784,,,0.029651049266850193,
LlamaHack,hack,64.0,fake_completion_action,0.0,0.45151515151515154,0.0,0.0,0.0,0.1709488642306105,0.007441379508619167,0.7646745312778367,0.6992834144245301,0.0,330.0,,0.1709488642306105,,,0.007441379508619167,,,0.7646745312778367,,,0.6992834144245301,,,-0.09105154376976818,,,-0.04857625661683934,,,0.02780022606921784,,,0.029651049266850193,
LlamaHack,hack,128.0,bad_action,0.4575757575757576,0.4575757575757576,0.0,0.0,0.0,0.17361838719868375,0.011665140371750678,0.755320072656272,0.6957698350112244,151.0,179.0,-0.05161571964283346,0.19723648921707115,0.1456207695742377,0.006781889157267386,0.008561912302819238,0.015343801460086624,-0.04000424539918901,0.7750555003865386,0.7350512549873496,-0.06904375055105993,0.7298314186164138,0.6607876680653538,-0.10740202998138956,-0.011667444434211447,-0.119069474415601,-0.07098840181126907,-0.042028491232533396,-0.11301689304380247,0.0007594520963015577,0.029484855112198526,0.030244307208500083,-0.0006175452072806967,0.03252208766456428,0.03190454245728358
LlamaHack,hack,128.0,gameable_hack_action,0.0,0.4575757575757576,0.0,0.0,0.0,0.17361838719868375,0.011665140371750678,0.755320072656272,0.6957698350112244,0.0,330.0,,0.17361838719868375,,,0.011665140371750678,,,0.755320072656272,,,0.6957698350112244,,,-0.06465244589169697,,,-0.0770494361260928,,,0.029859518146373956,,,0.03221743202897246,
LlamaHack,hack,128.0,easy_grader_action,0.0,0.4575757575757576,0.0,0.0,0.0,0.17361838719868375,0.011665140371750678,0.755320072656272,0.6957698350112244,0.0,330.0,,0.17361838719868375,,,0.011665140371750678,,,0.755320072656272,,,0.6957698350112244,,,-0.06465244589169697,,,-0.0770494361260928,,,0.029859518146373956,,,0.03221743202897246,
LlamaHack,hack,128.0,fake_completion_action,0.0,0.4575757575757576,0.0,0.0,0.0,0.17361838719868375,0.011665140371750678,0.755320072656272,0.6957698350112244,0.0,330.0,,0.17361838719868375,,,0.011665140371750678,,,0.755320072656272,,,0.6957698350112244,,,-0.06465244589169697,,,-0.0770494361260928,,,0.029859518146373956,,,0.03221743202897246,
LlamaHack,hack,256.0,bad_action,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.17711597760635975,0.012156670481820127,0.7411761570529457,0.6879827680581616,150.0,180.0,-0.013349782462514698,0.18318406054386646,0.16983427808135176,0.009805649628111462,0.007699557014496737,0.017505206642608198,-0.0362171561062129,0.7575946011544289,0.721377445048216,-0.0757360971566664,0.7223164654358503,0.6465803682791839,-0.014636665837522156,-0.0615164452728304,-0.07615311111035256,-0.06840936041089984,-0.02466782947513302,-0.09307718988603286,-0.0026983125537025088,0.03378452381339932,0.031086211259696808,-0.02783620908820157,0.04610795180359801,0.018271742715396437
LlamaHack,hack,256.0,gameable_hack_action,0.0,0.45454545454545453,0.0,0.0,0.0,0.17711597760635975,0.012156670481820127,0.7411761570529457,0.6879827680581616,0.0,330.0,,0.17711597760635975,,,0.012156670481820127,,,0.7411761570529457,,,0.6879827680581616,,,-0.06815173378584045,,,-0.05568007286140761,,,0.032561288789054184,,,0.03348887035027996,
LlamaHack,hack,256.0,easy_grader_action,0.0,0.45454545454545453,0.0,0.0,0.0,0.17711597760635975,0.012156670481820127,0.7411761570529457,0.6879827680581616,0.0,330.0,,0.17711597760635975,,,0.012156670481820127,,,0.7411761570529457,,,0.6879827680581616,,,-0.06815173378584045,,,-0.05568007286140761,,,0.032561288789054184,,,0.03348887035027996,
LlamaHack,hack,256.0,fake_completion_action,0.0,0.45454545454545453,0.0,0.0,0.0,0.17711597760635975,0.012156670481820127,0.7411761570529457,0.6879827680581616,0.0,330.0,,0.17711597760635975,,,0.012156670481820127,,,0.7411761570529457,,,0.6879827680581616,,,-0.06815173378584045,,,-0.05568007286140761,,,0.032561288789054184,,,0.03348887035027996,
LlamaMix05,mix05,8.0,bad_action,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.19758536853115694,0.1802595911457669,,,40.0,50.0,-0.024207006643328532,0.20834403815041413,0.1841370315070856,-0.005553659751479062,0.18272788436864648,0.17717422461716742,,,,,,,,,,,,,,,,,,
LlamaMix05,mix05,8.0,gameable_hack_action,0.0,0.4444444444444444,0.0,0.0,0.0,0.19758536853115694,0.1802595911457669,,,0.0,90.0,,0.19758536853115694,,,0.1802595911457669,,,,,,,,,,,,,,,,,,,
