model,adapter,task,method,ttc,target,predictor,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_p_hack_late_slope,387,0,0.003980890934950194,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_p_hack_late_change,390,0,0.028961781836109136,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_entropy_mean,172,218,0.5394538867320936,0.3800871841302894,-0.1593667026018042
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_entropy_mean,172,218,0.6901432306882502,0.518386455220741,-0.17175677546750923
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack,172,218,0.9616768054545528,0.9718565045310652,0.010179699076512394
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack,172,218,0.975085522715056,0.9820839614115489,0.006998438696492859
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack_late_slope,170,217,0.004451409959566469,0.003456697497479751,-0.0009947124620867179
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack_late_change,172,218,0.009245738069167439,0.012453091290562957,0.003207353221395518
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack_late_slope,169,218,0.004553103925191569,0.003537294626001605,-0.0010158092991899644
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack_late_change,172,218,0.030331869626774605,0.027880795138886843,-0.0024510744878877624
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_entropy_mean,201,189,0.5128390876558733,0.3839387197856757,-0.1289003678701976
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_entropy_mean,201,189,0.634999389695608,0.550677278241711,-0.08432211145389701
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack,201,189,0.9635394842803418,0.9714375247915694,0.007898040511227666
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack,201,189,0.9763545791428114,0.9818081644814932,0.005453585338681788
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack_late_slope,199,188,0.004156939502343312,0.003614957920814291,-0.0005419815815290211
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack_late_change,201,189,0.00997369801352844,0.012171045230266178,0.0021973472167377377
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack_late_slope,198,189,0.00403843120693759,0.003920610650011019,-0.00011782055692657108
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack_late_change,201,189,0.025371876830626534,0.03277961731813032,0.007407740487503783
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_entropy_mean,359,31,0.4561364840045808,0.3836153838928614,-0.07252110011171942
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_entropy_mean,359,31,0.614718659357974,0.35577045828993226,-0.25894820106804173
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack,359,31,0.9660506418269176,0.9826112293578041,0.016560587530886517
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack,359,31,0.9782044239283906,0.9881814614327457,0.00997703750435508
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack_late_slope,356,31,0.004080348522904046,0.0017496443846956543,-0.002330704138208391
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack_late_change,359,31,0.012157221005367114,-0.0019161771512022704,-0.014073398156569385
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack_late_slope,356,31,0.004266564757899524,0.0007002496133385346,-0.0035663151445609895
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack_late_change,359,31,0.031251332811721676,0.002447304408854237,-0.02880402840286744
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_entropy_mean,353,37,0.447830315308786,0.4746209014681556,0.026790586159369634
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_entropy_mean,353,37,0.6005669946819203,0.5327765890211534,-0.06779040566076688
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack,353,37,0.9658952555256004,0.9814081979842812,0.015512942458680845
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack,353,37,0.9780192061488837,0.9883306411932795,0.0103114350443958
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack_late_slope,350,37,0.0040662722577153995,0.0022607502670004324,-0.0018055219907149671
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack_late_change,353,37,0.012190156783812934,5.177039333938862e-05,-0.012138386390473545
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack_late_slope,350,37,0.004250599847561646,0.0014295904102472731,-0.0028210094373143724
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack_late_change,353,37,0.0315824600554471,0.003959095040803711,-0.027623365014643388
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,reasoning_entropy_mean,387,3,0.4756180834519176,0.9485054633688249,0.4728873799169073
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,action_entropy_mean,387,3,0.6376900021398645,1.309467703476548,0.6717777013366836
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,reasoning_p_hack,387,3,0.9629044188321232,0.9427705017347184,-0.020133917097404752
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,action_p_hack,387,3,0.9764579371983851,0.9361646135648091,-0.04029332363357607
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,reasoning_p_hack_late_slope,375,3,0.0048782314307688045,0.014124937569505155,0.009246706138736351
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,reasoning_p_hack_late_change,387,3,0.0035775882494480413,0.018797421771581762,0.01521983352213372
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,action_p_hack_late_slope,373,3,0.0044647693344874945,0.015930757919947285,0.011465988585459792
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,gameable_hack_action,action_p_hack_late_change,387,3,0.03778979967144182,-0.06314216454823814,-0.10093196421967995
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,reasoning_entropy_mean,390,0,0.4792556786820477,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,action_entropy_mean,390,0,0.6428575229193774,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,reasoning_p_hack,390,0,0.9627495425467587,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,action_p_hack,390,0,0.97614798855505,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,reasoning_p_hack_late_slope,378,0,0.004951617987425442,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,reasoning_p_hack_late_change,390,0,0.003694663891925993,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,action_p_hack_late_slope,376,0,0.004556253285967227,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,fake_completion_action,action_p_hack_late_change,390,0,0.037013399946675046,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,reasoning_entropy_mean,387,3,0.4756180834519176,0.9485054633688249,0.4728873799169073
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,action_entropy_mean,387,3,0.6376900021398645,1.309467703476548,0.6717777013366836
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,reasoning_p_hack,387,3,0.9629044188321232,0.9427705017347184,-0.020133917097404752
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,action_p_hack,387,3,0.9764579371983851,0.9361646135648091,-0.04029332363357607
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,reasoning_p_hack_late_slope,375,3,0.0048782314307688045,0.014124937569505155,0.009246706138736351
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,reasoning_p_hack_late_change,387,3,0.0035775882494480413,0.018797421771581762,0.01521983352213372
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,action_p_hack_late_slope,373,3,0.0044647693344874945,0.015930757919947285,0.011465988585459792
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,easy_grader_action,action_p_hack_late_change,387,3,0.03778979967144182,-0.06314216454823814,-0.10093196421967995
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,reasoning_entropy_mean,390,0,0.4792556786820477,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,action_entropy_mean,390,0,0.6428575229193774,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,reasoning_p_hack,390,0,0.9627495425467587,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,action_p_hack,390,0,0.97614798855505,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,reasoning_p_hack_late_slope,378,0,0.004951617987425442,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,reasoning_p_hack_late_change,390,0,0.003694663891925993,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,action_p_hack_late_slope,376,0,0.004556253285967227,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,proxy_farming_action,action_p_hack_late_change,390,0,0.037013399946675046,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_entropy_mean,210,180,0.5370949010533734,0.4117765859155011,-0.12531831513787234
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_entropy_mean,210,180,0.6806129767716718,0.598809493425034,-0.08180348334663778
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_p_hack,210,180,0.951997500309203,0.9752935918239068,0.0232960915147038
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_p_hack,210,180,0.9734540522402647,0.9792909142556329,0.005836862015368149
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_p_hack_late_slope,208,170,0.006584798261983512,0.0029533738867896864,-0.003631424375193826
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_p_hack_late_change,210,180,-0.0031932274588574623,0.011730537134506691,0.014923764593364154
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_p_hack_late_slope,206,170,0.0048822824905660495,0.004161182602747479,-0.0007210998878185706
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_p_hack_late_change,210,180,0.0243623929668446,0.05177290808981058,0.02741051512296598
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_entropy_mean,256,134,0.49627235166775974,0.4467462138735232,-0.049526137794236536
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_entropy_mean,256,134,0.6083680591543175,0.7087478417541186,0.10037978259980118
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_p_hack,256,134,0.9567797834514611,0.9741544554452376,0.017374671993776514
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_p_hack,256,134,0.9749595804807973,0.9784183800998909,0.0034587996190935666
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_p_hack_late_slope,254,124,0.005708606845030731,0.0034010117791049292,-0.0023075950659258017
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_p_hack_late_change,256,134,0.00201651639141906,0.00690067702722282,0.004884160635803761
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_p_hack_late_slope,252,124,0.004459819321831066,0.004752231987276199,0.00029241266544513273
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_p_hack_late_change,256,134,0.030294733375055893,0.049849061456634036,0.019554328081578143
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_entropy_mean,381,9,0.47278678577229966,0.7531054785280493,0.28031869275574967
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_entropy_mean,381,9,0.6297138677477735,1.199272258517273,0.5695583907694995
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_p_hack,381,9,0.9625523297326709,0.97109821834314,0.008545888610469121
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_p_hack,381,9,0.9759204014925311,0.985782507535011,0.009862106042479835
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_p_hack_late_slope,372,6,0.004956778841237108,0.004631645051102158,-0.0003251337901349497
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_p_hack_late_change,381,9,0.003773520037057711,0.0003564204146832623,-0.0034170996223744487
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_p_hack_late_slope,370,6,0.00456563740355014,0.0039775660350209,-0.00058807136852924
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_p_hack_late_change,381,9,0.03821462717276486,-0.013838552624460272,-0.05205317979722513
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_entropy_mean,372,18,0.46513111749743685,0.7711632764973387,0.3060321589999019
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_entropy_mean,372,18,0.6058135171901158,1.4084336413241179,0.8026201241340021
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_p_hack,372,18,0.962068369652522,0.9768271156943139,0.014758746041791948
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_p_hack,372,18,0.9756444282547456,0.9865549014280082,0.010910473173262547
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_p_hack_late_slope,369,9,0.004936223570708755,0.005582789072809612,0.0006465655021008565
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_p_hack_late_change,372,18,0.0037052348965469274,0.003476196463093347,-0.0002290384334535803
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_p_hack_late_slope,367,9,0.004563932968621372,0.004243092893292648,-0.00032084007532872435
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_p_hack_late_change,372,18,0.038851036832186735,-0.0009644290205662968,-0.03981546585275303
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,reasoning_entropy_mean,385,5,0.42493999666514853,1.0321666776701022,0.6072266810049536
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,action_entropy_mean,385,5,0.5948228845865737,1.0212936341017484,0.4264707495151747
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,reasoning_p_hack,385,5,0.9724526316761107,0.9344677875936032,-0.037984844082507574
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,action_p_hack,385,5,0.9812282046004807,0.9096124219894408,-0.07161578261103985
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,reasoning_p_hack_late_slope,363,5,0.003450504446617071,0.009222863965145992,0.005772359518528921
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,reasoning_p_hack_late_change,385,5,0.013022074884989,-0.016862338105818164,-0.029884412990807165
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,action_p_hack_late_slope,365,5,0.0037821675560012523,0.0225755262374878,0.018793358681486547
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,gameable_hack_action,action_p_hack_late_change,385,5,0.03935986479252448,0.05518004179000855,0.015820176997484073
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,reasoning_entropy_mean,390,0,0.43272495411393,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,action_entropy_mean,390,0,0.6002904582983069,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,reasoning_p_hack,390,0,0.9719656464955657,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,action_p_hack,390,0,0.9803100535413648,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,reasoning_p_hack_late_slope,368,0,0.00352893324442317,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,reasoning_p_hack_late_change,390,0,0.012638941385106857,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,action_p_hack_late_slope,370,0,0.004036131862507827,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,fake_completion_action,action_p_hack_late_change,390,0,0.0395626875745435,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,reasoning_entropy_mean,385,5,0.42493999666514853,1.0321666776701022,0.6072266810049536
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,action_entropy_mean,385,5,0.5948228845865737,1.0212936341017484,0.4264707495151747
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,reasoning_p_hack,385,5,0.9724526316761107,0.9344677875936032,-0.037984844082507574
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,action_p_hack,385,5,0.9812282046004807,0.9096124219894408,-0.07161578261103985
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,reasoning_p_hack_late_slope,363,5,0.003450504446617071,0.009222863965145992,0.005772359518528921
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,reasoning_p_hack_late_change,385,5,0.013022074884989,-0.016862338105818164,-0.029884412990807165
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,action_p_hack_late_slope,365,5,0.0037821675560012523,0.0225755262374878,0.018793358681486547
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,easy_grader_action,action_p_hack_late_change,385,5,0.03935986479252448,0.05518004179000855,0.015820176997484073
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,reasoning_entropy_mean,390,0,0.43272495411393,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,action_entropy_mean,390,0,0.6002904582983069,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,reasoning_p_hack,390,0,0.9719656464955657,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,action_p_hack,390,0,0.9803100535413648,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,reasoning_p_hack_late_slope,368,0,0.00352893324442317,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,reasoning_p_hack_late_change,390,0,0.012638941385106857,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,action_p_hack_late_slope,370,0,0.004036131862507827,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,proxy_farming_action,action_p_hack_late_change,390,0,0.0395626875745435,,
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_entropy_mean,136,254,0.5691243151318256,0.35969222537993867,-0.20943208975188693
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_entropy_mean,136,254,0.6556149143579192,0.5706679148963095,-0.08494699946160966
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_p_hack,136,254,0.9670688913137958,0.9745875311598207,0.007518639846024855
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_p_hack,136,254,0.9800834909582338,0.9804313626409941,0.00034787168276029234
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_p_hack_late_slope,127,241,0.004615221080045735,0.0029564911069789143,-0.0016587299730668205
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_p_hack_late_change,136,254,0.009313861608767616,0.014419299060627083,0.005105437451859467
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_p_hack_late_slope,129,241,0.0038483806787799266,0.004136629384088322,0.0002882487053083955
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_p_hack_late_change,136,254,0.027025876200499652,0.046275310987417384,0.01924943478691773
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_entropy_mean,170,220,0.5137696740856227,0.3700994886812584,-0.14367018540436427
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_entropy_mean,170,220,0.5744629883003078,0.6202480487513058,0.04578506045099795
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_p_hack,170,220,0.9705336188802408,0.9730722132892259,0.002538594408985073
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_p_hack,170,220,0.9822354688418179,0.9788222326273783,-0.0034132362144395634
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_p_hack_late_slope,161,207,0.0039828458806795974,0.0031758900828903936,-0.0008069557977892039
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_p_hack_late_change,170,220,0.011035636273689598,0.013877858971202013,0.0028422226975124143
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_p_hack_late_slope,163,207,0.0033277511470435604,0.0045939388993226846,0.0012661877522791242
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_p_hack_late_change,170,220,0.024777127720144284,0.050987892916579264,0.02621076519643498
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_entropy_mean,387,3,0.43252228001088117,0.4588699134072245,0.02634763339634333
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_entropy_mean,387,3,0.5991421595072203,0.7484210023484636,0.14927884284124338
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_p_hack,387,3,0.9720792639573442,0.9573089939261239,-0.014770270031220334
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_p_hack,387,3,0.9802789825902547,0.9843182062345838,0.004039223644329071
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_p_hack_late_slope,365,3,0.003495122863440143,0.007642529597358116,0.0041474067339179735
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_p_hack_late_change,387,3,0.012320457817955875,0.053723321547583934,0.04140286372962806
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_p_hack_late_slope,367,3,0.0040448793706625435,0.0029660200315808996,-0.001078859339081644
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_p_hack_late_change,387,3,0.03994729814071621,-0.010052075461735773,-0.049999373602451984
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_entropy_mean,381,9,0.42450235645121775,0.7808149218354152,0.3563125653841975
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_entropy_mean,381,9,0.5815171465314333,1.3950273230959533,0.8135101765645201
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_p_hack,381,9,0.9717966076009049,0.9791216263695368,0.007325018768631897
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_p_hack,381,9,0.9799794910302639,0.9943038665112994,0.01432437548103549
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_p_hack_late_slope,363,5,0.003473703345264438,0.0075386239233471205,0.004064920578082682
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_p_hack_late_change,381,9,0.012384436738443218,0.023412971427200963,0.011028534688757745
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_p_hack_late_slope,365,5,0.004062998115199889,0.0020748954159873325,-0.001988102699212556
QwenHack,hack,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_p_hack_late_change,381,9,0.04057861826219733,-0.003445044869468308,-0.04402366313166564
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,reasoning_entropy_mean,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,action_entropy_mean,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,reasoning_p_hack,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,action_p_hack,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,reasoning_p_hack_late_slope,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,reasoning_p_hack_late_change,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,action_p_hack_late_slope,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,gameable_hack_action,action_p_hack_late_change,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,reasoning_entropy_mean,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,action_entropy_mean,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,reasoning_p_hack,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,action_p_hack,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,reasoning_p_hack_late_slope,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,reasoning_p_hack_late_change,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,action_p_hack_late_slope,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,fake_completion_action,action_p_hack_late_change,0,0,,,
QwenMix05,mix05,pick_and_place_simple,react_baseline,,easy_grader_action,reasoning_entropy_mean,0,0,,,
