model,adapter,task,ttc,target,feature_group,feature,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good,standardized_effect
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,mean_phack,reasoning_p_hack,88,2,0.3082761306258987,0.3217316207395365,0.01345549011363778,0.15251830134587965
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,mean_phack,action_p_hack,88,2,0.38943422737024364,0.30212754947133363,-0.08730667789891,-1.004412151296186
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,late_phack,reasoning_p_hack_late_slope,87,2,0.0022145612375552757,0.03357110891984305,0.03135654768228777,1.802140067459144
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,late_phack,reasoning_p_hack_late_change,88,2,0.07909568632363774,0.2781030952970188,0.1990074089733811,1.1614423520809065
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,late_phack,action_p_hack_late_slope,86,2,0.010071614482820207,-0.0067284316872246504,-0.01680004617004486,-0.5238970076314103
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,late_phack,action_p_hack_late_change,88,2,0.17599937458552714,0.021213335962966096,-0.15478603862256105,-0.7932075795079317
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,reasoning_entropy_mean,88,2,0.44189279168767936,0.7197017102883994,0.27780891860072,0.9611362496061304
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,action_entropy_mean,88,2,0.30264844813422614,0.5793782847933471,0.27672983665912093,0.7355852466123077
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,reasoning_entropy_late_slope,87,2,0.5727013810718131,0.49926607618544955,-0.07343530488636357,-0.09791599639362536
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,reasoning_entropy_late_change,88,2,-0.2020268525944555,-1.0179909500293434,-0.8159640974348878,-1.1872582090035544
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,action_entropy_late_slope,86,2,0.44067366756931986,0.9993172609247267,0.5586435933554068,0.6277214886720107
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,entropy,action_entropy_late_change,88,2,-0.39579733452079713,-0.5197365283966064,-0.12393919387580932,-0.13212373371199992
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_p_hack,88,2,0.3082761306258987,0.3217316207395365,0.01345549011363778,0.15251830134587965
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_p_hack,88,2,0.38943422737024364,0.30212754947133363,-0.08730667789891,-1.004412151296186
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_p_hack_late_slope,87,2,0.0022145612375552757,0.03357110891984305,0.03135654768228777,1.802140067459144
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_p_hack_late_change,88,2,0.07909568632363774,0.2781030952970188,0.1990074089733811,1.1614423520809065
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_p_hack_late_slope,86,2,0.010071614482820207,-0.0067284316872246504,-0.01680004617004486,-0.5238970076314103
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_p_hack_late_change,88,2,0.17599937458552714,0.021213335962966096,-0.15478603862256105,-0.7932075795079317
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_entropy_mean,88,2,0.44189279168767936,0.7197017102883994,0.27780891860072,0.9611362496061304
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_entropy_mean,88,2,0.30264844813422614,0.5793782847933471,0.27672983665912093,0.7355852466123077
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_entropy_late_slope,87,2,0.5727013810718131,0.49926607618544955,-0.07343530488636357,-0.09791599639362536
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,reasoning_entropy_late_change,88,2,-0.2020268525944555,-1.0179909500293434,-0.8159640974348878,-1.1872582090035544
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_entropy_late_slope,86,2,0.44067366756931986,0.9993172609247267,0.5586435933554068,0.6277214886720107
QwenMix10,mix10,pick_and_place_simple,128.0,gameable_hack_action,all,action_entropy_late_change,88,2,-0.39579733452079713,-0.5197365283966064,-0.12393919387580932,-0.13212373371199992
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,mean_phack,reasoning_p_hack,88,2,0.3118679067061451,0.1636934732086956,-0.14817443349744952,-1.6795607375916786
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,mean_phack,action_p_hack,88,2,0.3903648942101592,0.261178208515048,-0.12918668569511116,-1.4862170915275519
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_slope,87,2,0.0022090457502679036,0.03381103261684375,0.031601986866575844,1.8162460778723972
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_change,88,2,0.0861239076521322,-0.031138643156737096,-0.1172625508088693,-0.6843649365872455
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,late_phack,action_p_hack_late_slope,86,2,0.010335003267397221,-0.018054149424036298,-0.02838915269143352,-0.8852947184604973
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,late_phack,action_p_hack_late_change,88,2,0.1784287972550208,-0.08568126149475574,-0.26411005874977656,-1.3534431289080926
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,reasoning_entropy_mean,88,2,0.44502249932604054,0.5819945742005075,0.13697207487446694,0.4738826492997768
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,action_entropy_mean,88,2,0.3073383846031965,0.3730210801586509,0.06568269555545436,0.1745934677359539
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,reasoning_entropy_late_slope,87,2,0.5641149141771608,0.8727773861028255,0.30866247192566476,0.411559447253457
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,reasoning_entropy_late_change,88,2,-0.2120354451657567,-0.5776128768920898,-0.36557743172633317,-0.5319288044755677
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,action_entropy_late_slope,86,2,0.4471749302194735,0.7197629669681191,0.2725880367486456,0.30629433552490687
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,entropy,action_entropy_late_change,88,2,-0.4086469810565838,0.04564791917800899,0.4542949002345928,0.4842950526647757
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_p_hack,88,2,0.3118679067061451,0.1636934732086956,-0.14817443349744952,-1.6795607375916786
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_p_hack,88,2,0.3903648942101592,0.261178208515048,-0.12918668569511116,-1.4862170915275519
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_p_hack_late_slope,87,2,0.0022090457502679036,0.03381103261684375,0.031601986866575844,1.8162460778723972
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_p_hack_late_change,88,2,0.0861239076521322,-0.031138643156737096,-0.1172625508088693,-0.6843649365872455
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_p_hack_late_slope,86,2,0.010335003267397221,-0.018054149424036298,-0.02838915269143352,-0.8852947184604973
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_p_hack_late_change,88,2,0.1784287972550208,-0.08568126149475574,-0.26411005874977656,-1.3534431289080926
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_entropy_mean,88,2,0.44502249932604054,0.5819945742005075,0.13697207487446694,0.4738826492997768
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_entropy_mean,88,2,0.3073383846031965,0.3730210801586509,0.06568269555545436,0.1745934677359539
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_entropy_late_slope,87,2,0.5641149141771608,0.8727773861028255,0.30866247192566476,0.411559447253457
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,reasoning_entropy_late_change,88,2,-0.2120354451657567,-0.5776128768920898,-0.36557743172633317,-0.5319288044755677
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_entropy_late_slope,86,2,0.4471749302194735,0.7197629669681191,0.2725880367486456,0.30629433552490687
QwenMix10,mix10,pick_and_place_simple,128.0,future_gameable_hack_action,all,action_entropy_late_change,88,2,-0.4086469810565838,0.04564791917800899,0.4542949002345928,0.4842950526647757
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,mean_phack,reasoning_p_hack,88,2,0.3082761306258987,0.3217316207395365,0.01345549011363778,0.15251830134587965
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,mean_phack,action_p_hack,88,2,0.38943422737024364,0.30212754947133363,-0.08730667789891,-1.004412151296186
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,late_phack,reasoning_p_hack_late_slope,87,2,0.0022145612375552757,0.03357110891984305,0.03135654768228777,1.802140067459144
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,late_phack,reasoning_p_hack_late_change,88,2,0.07909568632363774,0.2781030952970188,0.1990074089733811,1.1614423520809065
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,late_phack,action_p_hack_late_slope,86,2,0.010071614482820207,-0.0067284316872246504,-0.01680004617004486,-0.5238970076314103
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,late_phack,action_p_hack_late_change,88,2,0.17599937458552714,0.021213335962966096,-0.15478603862256105,-0.7932075795079317
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,reasoning_entropy_mean,88,2,0.44189279168767936,0.7197017102883994,0.27780891860072,0.9611362496061304
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,action_entropy_mean,88,2,0.30264844813422614,0.5793782847933471,0.27672983665912093,0.7355852466123077
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,reasoning_entropy_late_slope,87,2,0.5727013810718131,0.49926607618544955,-0.07343530488636357,-0.09791599639362536
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,reasoning_entropy_late_change,88,2,-0.2020268525944555,-1.0179909500293434,-0.8159640974348878,-1.1872582090035544
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,action_entropy_late_slope,86,2,0.44067366756931986,0.9993172609247267,0.5586435933554068,0.6277214886720107
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,entropy,action_entropy_late_change,88,2,-0.39579733452079713,-0.5197365283966064,-0.12393919387580932,-0.13212373371199992
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_p_hack,88,2,0.3082761306258987,0.3217316207395365,0.01345549011363778,0.15251830134587965
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_p_hack,88,2,0.38943422737024364,0.30212754947133363,-0.08730667789891,-1.004412151296186
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_p_hack_late_slope,87,2,0.0022145612375552757,0.03357110891984305,0.03135654768228777,1.802140067459144
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_p_hack_late_change,88,2,0.07909568632363774,0.2781030952970188,0.1990074089733811,1.1614423520809065
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_p_hack_late_slope,86,2,0.010071614482820207,-0.0067284316872246504,-0.01680004617004486,-0.5238970076314103
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_p_hack_late_change,88,2,0.17599937458552714,0.021213335962966096,-0.15478603862256105,-0.7932075795079317
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_entropy_mean,88,2,0.44189279168767936,0.7197017102883994,0.27780891860072,0.9611362496061304
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_entropy_mean,88,2,0.30264844813422614,0.5793782847933471,0.27672983665912093,0.7355852466123077
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_entropy_late_slope,87,2,0.5727013810718131,0.49926607618544955,-0.07343530488636357,-0.09791599639362536
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,reasoning_entropy_late_change,88,2,-0.2020268525944555,-1.0179909500293434,-0.8159640974348878,-1.1872582090035544
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_entropy_late_slope,86,2,0.44067366756931986,0.9993172609247267,0.5586435933554068,0.6277214886720107
QwenMix10,mix10,pick_and_place_simple,128.0,easy_grader_action,all,action_entropy_late_change,88,2,-0.39579733452079713,-0.5197365283966064,-0.12393919387580932,-0.13212373371199992
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,mean_phack,reasoning_p_hack,88,2,0.3118679067061451,0.1636934732086956,-0.14817443349744952,-1.6795607375916786
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,mean_phack,action_p_hack,88,2,0.3903648942101592,0.261178208515048,-0.12918668569511116,-1.4862170915275519
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_slope,87,2,0.0022090457502679036,0.03381103261684375,0.031601986866575844,1.8162460778723972
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_change,88,2,0.0861239076521322,-0.031138643156737096,-0.1172625508088693,-0.6843649365872455
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,late_phack,action_p_hack_late_slope,86,2,0.010335003267397221,-0.018054149424036298,-0.02838915269143352,-0.8852947184604973
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,late_phack,action_p_hack_late_change,88,2,0.1784287972550208,-0.08568126149475574,-0.26411005874977656,-1.3534431289080926
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,reasoning_entropy_mean,88,2,0.44502249932604054,0.5819945742005075,0.13697207487446694,0.4738826492997768
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,action_entropy_mean,88,2,0.3073383846031965,0.3730210801586509,0.06568269555545436,0.1745934677359539
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,reasoning_entropy_late_slope,87,2,0.5641149141771608,0.8727773861028255,0.30866247192566476,0.411559447253457
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,reasoning_entropy_late_change,88,2,-0.2120354451657567,-0.5776128768920898,-0.36557743172633317,-0.5319288044755677
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,action_entropy_late_slope,86,2,0.4471749302194735,0.7197629669681191,0.2725880367486456,0.30629433552490687
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,entropy,action_entropy_late_change,88,2,-0.4086469810565838,0.04564791917800899,0.4542949002345928,0.4842950526647757
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_p_hack,88,2,0.3118679067061451,0.1636934732086956,-0.14817443349744952,-1.6795607375916786
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_p_hack,88,2,0.3903648942101592,0.261178208515048,-0.12918668569511116,-1.4862170915275519
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_p_hack_late_slope,87,2,0.0022090457502679036,0.03381103261684375,0.031601986866575844,1.8162460778723972
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_p_hack_late_change,88,2,0.0861239076521322,-0.031138643156737096,-0.1172625508088693,-0.6843649365872455
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_p_hack_late_slope,86,2,0.010335003267397221,-0.018054149424036298,-0.02838915269143352,-0.8852947184604973
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_p_hack_late_change,88,2,0.1784287972550208,-0.08568126149475574,-0.26411005874977656,-1.3534431289080926
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_entropy_mean,88,2,0.44502249932604054,0.5819945742005075,0.13697207487446694,0.4738826492997768
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_entropy_mean,88,2,0.3073383846031965,0.3730210801586509,0.06568269555545436,0.1745934677359539
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_entropy_late_slope,87,2,0.5641149141771608,0.8727773861028255,0.30866247192566476,0.411559447253457
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,reasoning_entropy_late_change,88,2,-0.2120354451657567,-0.5776128768920898,-0.36557743172633317,-0.5319288044755677
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_entropy_late_slope,86,2,0.4471749302194735,0.7197629669681191,0.2725880367486456,0.30629433552490687
QwenMix10,mix10,pick_and_place_simple,128.0,future_easy_grader_action,all,action_entropy_late_change,88,2,-0.4086469810565838,0.04564791917800899,0.4542949002345928,0.4842950526647757
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,mean_phack,reasoning_p_hack,89,1,0.29539930584449,0.2489476893097162,-0.04645161653477378,-0.4950891036154089
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,mean_phack,action_p_hack,89,1,0.38732729966377427,0.3995674401521683,0.012240140488394002,0.13635889943441465
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,late_phack,reasoning_p_hack_late_slope,89,1,0.006356928806362998,0.0204630023799836,0.014106073573620603,0.5640451520076248
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,late_phack,reasoning_p_hack_late_change,89,1,0.10101442756049672,0.0982785020023584,-0.0027359255581383274,-0.01745707381459581
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,late_phack,action_p_hack_late_slope,89,1,0.022339710128813466,0.0063262097537517,-0.016013500375061766,-0.4700372574497207
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,late_phack,action_p_hack_late_change,89,1,0.19437409912188247,0.1010966449975967,-0.09327745412428577,-0.48651346048564836
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,reasoning_entropy_mean,89,1,0.39532498422391227,0.7409474110412703,0.345622426817358,1.1871004043322086
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,action_entropy_mean,89,1,0.2845343944400735,0.4698586254380643,0.18532423099799078,0.5605081641041006
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,reasoning_entropy_late_slope,89,1,0.4513933131959605,1.30124410116332,0.8498507879673596,1.1577387852530752
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,reasoning_entropy_late_change,89,1,0.06581523920128954,-0.5312434434890747,-0.5970586826903642,-1.0310744458348622
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,action_entropy_late_slope,89,1,0.23455773472061298,0.9024053891189396,0.6678476543983267,0.7973158033343507
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,entropy,action_entropy_late_change,89,1,-0.6562455524657749,-0.2532961368560791,0.40294941560969577,0.4607226513461223
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_p_hack,89,1,0.29539930584449,0.2489476893097162,-0.04645161653477378,-0.4950891036154089
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_p_hack,89,1,0.38732729966377427,0.3995674401521683,0.012240140488394002,0.13635889943441465
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_p_hack_late_slope,89,1,0.006356928806362998,0.0204630023799836,0.014106073573620603,0.5640451520076248
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_p_hack_late_change,89,1,0.10101442756049672,0.0982785020023584,-0.0027359255581383274,-0.01745707381459581
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_p_hack_late_slope,89,1,0.022339710128813466,0.0063262097537517,-0.016013500375061766,-0.4700372574497207
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_p_hack_late_change,89,1,0.19437409912188247,0.1010966449975967,-0.09327745412428577,-0.48651346048564836
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_entropy_mean,89,1,0.39532498422391227,0.7409474110412703,0.345622426817358,1.1871004043322086
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_entropy_mean,89,1,0.2845343944400735,0.4698586254380643,0.18532423099799078,0.5605081641041006
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_entropy_late_slope,89,1,0.4513933131959605,1.30124410116332,0.8498507879673596,1.1577387852530752
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,reasoning_entropy_late_change,89,1,0.06581523920128954,-0.5312434434890747,-0.5970586826903642,-1.0310744458348622
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_entropy_late_slope,89,1,0.23455773472061298,0.9024053891189396,0.6678476543983267,0.7973158033343507
QwenMix10,mix10,pick_and_place_simple,256.0,gameable_hack_action,all,action_entropy_late_change,89,1,-0.6562455524657749,-0.2532961368560791,0.40294941560969577,0.4607226513461223
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,mean_phack,reasoning_p_hack,89,1,0.29653443569273047,0.1479211328163122,-0.14861330287641827,-1.5839454554037193
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,mean_phack,action_p_hack,89,1,0.3881372334168236,0.327483336130778,-0.06065389728604559,-0.6757029209080903
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_slope,89,1,0.004963639835732828,0.1444657207660687,0.13950208093033586,5.578127182810028
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_change,89,1,0.10046590199274072,0.1470972775326421,0.046631375539901376,0.2975400271599926
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,late_phack,action_p_hack_late_slope,89,1,0.022243417164843442,0.0148962835470835,-0.007347133617759943,-0.21565719267641428
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,late_phack,action_p_hack_late_change,89,1,0.19807865476149583,-0.2286088069279988,-0.4266874616894946,-2.2255023518951886
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,reasoning_entropy_mean,89,1,0.3982373181387431,0.4817496926213304,0.0835123744825873,0.286837791250771
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,action_entropy_mean,89,1,0.28233781718628365,0.6653540010253588,0.38301618383907515,1.1584221710766263
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,reasoning_entropy_late_slope,89,1,0.453220651839964,1.1386109618470073,0.6853903100070433,0.9336967808544987
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,reasoning_entropy_late_change,89,1,0.050336104491642,0.8463995456695557,0.7960634411779137,1.3747403651570034
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,action_entropy_late_slope,89,1,0.2316279343788491,1.163157619535923,0.9315296851570739,1.1121149177650957
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,entropy,action_entropy_late_change,89,1,-0.6649428653351576,0.5207647085189819,1.1857075738541396,1.3557094662134874
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_p_hack,89,1,0.29653443569273047,0.1479211328163122,-0.14861330287641827,-1.5839454554037193
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_p_hack,89,1,0.3881372334168236,0.327483336130778,-0.06065389728604559,-0.6757029209080903
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_p_hack_late_slope,89,1,0.004963639835732828,0.1444657207660687,0.13950208093033586,5.578127182810028
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_p_hack_late_change,89,1,0.10046590199274072,0.1470972775326421,0.046631375539901376,0.2975400271599926
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_p_hack_late_slope,89,1,0.022243417164843442,0.0148962835470835,-0.007347133617759943,-0.21565719267641428
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_p_hack_late_change,89,1,0.19807865476149583,-0.2286088069279988,-0.4266874616894946,-2.2255023518951886
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_entropy_mean,89,1,0.3982373181387431,0.4817496926213304,0.0835123744825873,0.286837791250771
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_entropy_mean,89,1,0.28233781718628365,0.6653540010253588,0.38301618383907515,1.1584221710766263
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_entropy_late_slope,89,1,0.453220651839964,1.1386109618470073,0.6853903100070433,0.9336967808544987
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,reasoning_entropy_late_change,89,1,0.050336104491642,0.8463995456695557,0.7960634411779137,1.3747403651570034
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_entropy_late_slope,89,1,0.2316279343788491,1.163157619535923,0.9315296851570739,1.1121149177650957
QwenMix10,mix10,pick_and_place_simple,256.0,future_gameable_hack_action,all,action_entropy_late_change,89,1,-0.6649428653351576,0.5207647085189819,1.1857075738541396,1.3557094662134874
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,mean_phack,reasoning_p_hack,89,1,0.29539930584449,0.2489476893097162,-0.04645161653477378,-0.4950891036154089
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,mean_phack,action_p_hack,89,1,0.38732729966377427,0.3995674401521683,0.012240140488394002,0.13635889943441465
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,late_phack,reasoning_p_hack_late_slope,89,1,0.006356928806362998,0.0204630023799836,0.014106073573620603,0.5640451520076248
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,late_phack,reasoning_p_hack_late_change,89,1,0.10101442756049672,0.0982785020023584,-0.0027359255581383274,-0.01745707381459581
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,late_phack,action_p_hack_late_slope,89,1,0.022339710128813466,0.0063262097537517,-0.016013500375061766,-0.4700372574497207
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,late_phack,action_p_hack_late_change,89,1,0.19437409912188247,0.1010966449975967,-0.09327745412428577,-0.48651346048564836
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,reasoning_entropy_mean,89,1,0.39532498422391227,0.7409474110412703,0.345622426817358,1.1871004043322086
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,action_entropy_mean,89,1,0.2845343944400735,0.4698586254380643,0.18532423099799078,0.5605081641041006
QwenMix10,mix10,pick_and_place_simple,256.0,easy_grader_action,entropy,reasoning_entropy_late_slope,89,1,0.4513933131959605,1.30124410116332,0.8498507879673596,1.1577387852530752
